,Word,Tag,Score,avg
3197,faithlessly,r,0.416102912,0.416102912
3200,fake,v,1.180406784,0.526423200667
3201,faker,n,0.014197146,0.014197146
3202,falderol,n,0.31712,0.31712
3203,fall_apart,v,0.95136,0.95136
3204,fall_away,v,0.14311424,0.14311424
3205,fall_back,v,2.199381504,2.199381504
3206,fall_behind,v,-0.597873357,-0.597873357
3207,fall_by_the_wayside,v,0.31712,0.31712
3208,fall_flat,v,0.375532032,0.375532032
3209,fall_guy,n,0.63424,0.63424
3210,fall_in,v,0.95136,0.95136
3211,fall_off,v,0.232417792,0.232417792
3212,fall_through,v,0.014197146,0.014197146
3213,fall_upon,v,-0.31712,-0.31712
3214,fallacy,n,-2.330637312,-2.330637312
3215,fallal,n,-0.31712,-0.31712
3216,falling_out,n,0.31712,0.31712
3217,fallout,n,-2.48832,-2.48832
3218,falls,n,0.63424,0.63424
3221,false_belief,n,0.499323494,0.499323494
3222,falsehood,n,-3.97664,-3.97664
3223,falseness,n,0.28622848,0.28622848
3224,falsification,n,0.232417792,0.232417792
3225,falsify,v,0.725647667,0.725647667
3226,falsifying,n,-0.218220646,-0.218220646
3227,falsity,n,0.464835584,0.464835584
3228,falter,v,-3.97664,-3.97664
3229,fame,n,5.46496,5.46496
3230,familiar,n,-0.464835584,-0.464835584
3231,familiar_spirit,n,0.436441293,0.436441293
3232,familiarise,v,-0.832205824,-0.832205824
3233,familiarity,n,8.4416,8.4416
3234,familiarize,v,3.494833459,3.494833459
3235,famine,n,-5.46496,-5.46496
3236,famish,v,0.31712,0.31712
3237,famishment,n,0.31712,0.31712
3238,famous_person,n,-0.31712,-0.31712
3239,fanatic,n,-3.97664,-3.97664
3240,fancied,a,-0.038853612,-0.038853612
3241,fancify,v,-0.63424,-0.63424
3242,fancy,n,-0.740752384,-0.528936192
3244,fanny,n,0.31712,0.31712
3245,fantastic,a,0.232417792,0.232417792
3246,fantastical,a,-0.218220646,-0.218220646
3247,fantasy,n,2.072742707,2.072742707
3248,farce,n,-2.330637312,-2.330637312
3249,farce_comedy,n,0.499323494,0.499323494
3250,farsightedness,n,-0.31712,-0.31712
3251,fascination,n,5.46496,5.46496
3252,fast_one,n,0.31712,0.31712
3253,fastball,n,0.31712,0.31712
3254,fastener,n,-0.14311424,-0.14311424
3255,fastening,n,-0.232417792,-0.232417792
3256,fat,a,-0.274546688,-0.167972713
3258,fatal_accident,n,0.31712,0.31712
3259,fate,v,0.31712,0.31712
3260,father,v,-0.31712,-0.31712
3261,fatigue,n,-3.752728064,-1.559244032
3263,fatigue_duty,n,0.673997517,0.673997517
3264,fatigues,n,0.638149489,0.638149489
3265,fatten,v,0.009726048,0.009726048
3266,fatten_out,v,0.03779539,0.03779539
3267,fatten_up,v,0.042646771,0.042646771
3268,fatty,a,0.260509082,0.260509082
3269,fatuity,n,0.375532032,0.375532032
3270,fatuousness,n,0.014197146,0.014197146
3271,fault,n,-8.01900032,-3.85094016
3273,faulting,n,1.198019584,1.198019584
3274,faulty,a,0.31712,0.31712
3275,fauna,n,0.31712,0.31712
3276,faux,a,-0.180958961,-0.180958961
3277,favor,n,2.48832,2.409478656
3279,favorable_position,n,-0.375532032,-0.375532032
3280,favorable_reception,n,-0.375532032,-0.375532032
3281,favorableness,n,-0.751064064,-0.751064064
3282,favorite,n,-0.375532032,-0.375532032
3284,favour,v,-0.499323494,-0.408221747
3285,favourable_position,n,-0.014197146,-0.014197146
3286,favourable_reception,n,-0.014197146,-0.014197146
3287,favourableness,n,-0.028394291,-0.028394291
3288,favourite,n,-0.014197146,-0.014197146
3289,fawn,v,0.63424,0.63424
3290,faze,v,0.31712,0.31712
3291,fealty,n,-0.31712,-0.31712
3293,fear,v,-1.0,-0.5105834965
3294,fearfulness,n,0.371799293,0.371799293
3295,fearlessness,n,-0.144875792,-0.144875792
3296,feast,n,2.48832,2.48832
3298,febricity,n,0.375532032,0.375532032
3299,febrility,n,0.014197146,0.014197146
3300,fecund,a,-0.052979712,-0.052979712
3301,federal_agency,n,-0.31712,-0.31712
3302,feebleminded,a,0.31712,0.31712
3303,feign,v,-3.97664,-3.97664
3304,feigning,n,0.31712,0.31712
3305,feint,v,-2.48832,-2.48832
3306,felicitate,v,-0.31712,-0.31712
3307,felicitation,n,-0.31712,-0.31712
3308,felicitousness,n,-0.14311424,-0.14311424
3309,felicity,n,-0.232417792,-0.232417792
3310,fellate,v,0.31712,0.31712
3311,fellow_feeling,n,-0.31712,-0.31712
3312,fellow_traveler,n,-0.375532032,-0.375532032
3313,fellow_traveller,n,-0.014197146,-0.014197146
3314,fellow_worker,n,-0.31712,-0.31712
3315,fellowship,n,5.46496,5.46496
3316,felon,n,0.95136,0.95136
3317,fend,v,-0.31712,-0.31712
3318,fend_for,v,-0.63424,-0.63424
3319,fend_off,v,0.63424,0.63424
3320,ferment,n,0.751064064,0.534092032
3322,fermentation,n,0.028394291,0.028394291
3323,ferociousness,n,0.31712,0.31712
3324,ferocity,n,-5.46496,-5.46496
3325,fertile,a,-0.010742272,-0.010742272
3326,fertility,n,-0.232417792,-0.232417792
3327,fertility_rate,n,0.218220646,0.218220646
3328,fervency,n,-0.711023329,-0.711023329
3329,fervidness,n,-0.198909871,-0.198909871
3330,fervor,n,3.191581817,3.191581817
3331,fervour,n,-0.305907392,-0.305907392
3332,festival,n,2.239183872,2.239183872
3333,festivity,n,3.97664,3.97664
3334,fete,n,-0.823972966,-0.570546483
3336,feud,n,-2.48832,-2.48832
3337,fever,n,-2.330637312,-2.330637312
3338,feverishness,n,0.499323494,0.499323494
3339,fiasco,n,-2.48832,-2.48832
3340,fictional,a,-0.011192249,-0.011192249
3341,fictionalisation,n,0.375532032,0.375532032
3342,fictionalization,n,0.014197146,0.014197146
3343,fictitious,a,-0.11382469,-0.11382469
3344,fictive,a,-0.036323241,-0.036323241
3345,fiddle,v,0.63424,0.63424
3346,fidelity,n,3.97664,3.97664
3348,fidget,v,-2.48832,-1.056393984
3349,fidgetiness,n,0.014197146,0.014197146
3350,field_of_battle,n,0.375532032,0.375532032
3351,field_of_honor,n,0.014197146,0.014197146
3352,fiend,n,-8.4416,-8.4416
3353,fierceness,n,0.95136,0.95136
3354,fiesta,n,-0.31712,-0.31712
3355,fifty-fifty,a,-0.31712,-0.31712
3357,fight,v,-7.669634671,-7.0875453995
3358,fight_back,v,1.223591659,1.223591659
3359,fight_down,v,0.607819636,0.607819636
3360,fight_off,v,0.63424,0.63424
3361,fighter,n,-0.212604928,-0.212604928
3362,fighter_aircraft,n,0.232941978,0.232941978
3363,fighting,n,1.347995034,1.347995034
3364,figurehead,n,0.31712,0.31712
3365,filch,v,0.63424,0.63424
3366,fill-in,n,-0.31712,-0.31712
3367,fill_in,v,-0.349651849,-0.349651849
3368,fill_out,v,0.046364653,0.046364653
3369,fill_up,v,0.31712,0.31712
3370,fillip,n,-0.31712,-0.31712
3371,film_over,v,0.31712,0.31712
3372,filter,v,0.382960305,0.382960305
3373,filter_out,v,-0.012642818,-0.012642818
3374,filth,n,-3.752728064,-3.752728064
3375,filthiness,n,0.673997517,0.673997517
3376,filtrate,v,-0.089510496,-0.089510496
3377,financial_aid,n,-0.31712,-0.31712
3378,financial_backing,n,-0.63424,-0.63424
3379,financial_obligation,n,0.31712,0.31712
3380,financial_support,n,-0.63424,-0.63424
3381,find_fault,v,0.63424,0.63424
3382,fine,a,2.48832,-0.039420672
3386,fine-tune,v,-0.63424,-0.63424
3387,fine_art,n,-0.31712,-0.31712
3388,fine_arts,n,-0.06208,-0.06208
3389,finely,r,-0.499323494,-0.499323494
3390,fineness,n,-0.31712,-0.31712
3391,finer,a,-0.497664,-0.497664
3392,finesse,n,-0.31712,-0.31712
3393,fink,v,0.31712,0.31712
3394,fire_up,v,0.31712,0.31712
3395,firing,n,0.375532032,0.375532032
3396,firing_off,n,0.014197146,0.014197146
3397,firmly,r,0.31712,0.31712
3398,firmness,n,6.505456128,6.505456128
3399,firmness_of_purpose,n,-1.347995034,-1.347995034
3400,first,n,-0.315556864,-0.315556864
3401,first-class_honours_degree,n,0.368695501,0.368695501
3402,first_base,n,0.368695501,0.368695501
3403,first_mate,n,-0.31712,-0.31712
3404,first_of_all,r,-0.375532032,-0.375532032
3405,first_off,r,-0.014197146,-0.014197146
3406,firstly,r,-0.416102912,-0.416102912
3407,fist,n,-2.48832,-2.48832
3408,fit_in,v,-0.63424,-0.63424
3409,fitness,n,2.330637312,2.330637312
3410,fitting,n,-0.63424,-0.63424
3411,fittingness,n,-0.499323494,-0.499323494
3412,fix,n,-2.558872678,-2.558872678
3413,fixation,n,0.051057132,0.051057132
3414,fixed,a,-0.03502023,-0.03502023
3415,fixedness,n,0.149029212,0.149029212
3416,fixing,n,-0.354093953,-0.354093953
3417,fixings,n,0.03600028,0.03600028
3418,fixity,n,-0.225221865,-0.225221865
3419,fixture,n,0.235989292,0.235989292
3420,fizz,v,-0.31712,-0.31712
3421,flack,n,0.409029377,0.409029377
3422,flack_catcher,n,-0.512620808,-0.512620808
3423,flag,v,0.63424,0.63424
3424,flail,v,0.31712,0.31712
3425,flair,n,3.97664,3.97664
3426,flak,n,0.259373248,0.259373248
3427,flak_catcher,n,-0.395366654,-0.395366654
3428,flakiness,n,0.31712,0.31712
3429,flap,v,0.31712,0.31712
3430,flap_down,v,0.31712,0.31712
3431,flare,n,-0.232417792,-0.232417792
3432,flare-up,n,0.31712,0.31712
3433,flare_pass,n,0.218220646,0.218220646
3434,flash-frozen,a,-0.03502023,-0.03502023
3435,flat,a,0.183756653,0.183756653
3436,flatten,v,0.232417792,0.232417792
3437,flatten_out,v,-0.218220646,-0.218220646
3438,flatter,v,2.48832,2.48832
3439,flattery,n,2.48832,2.48832
3440,flaunt,v,2.48832,2.48832
3441,flavorless,a,-0.236097592,-0.236097592
3442,flavourless,a,-0.037169557,-0.037169557
3443,flaw,n,-5.46496,-5.46496
3444,flawlessness,n,-0.31712,-0.31712
3445,flee,v,-2.48832,-2.48832
3446,fleer,n,0.63424,0.63424
3447,flesh_out,v,-0.31712,-0.31712
3448,flex,v,0.31712,0.31712
3449,flick,v,0.260374016,0.260374016
3450,flicker,v,-0.216712499,-0.216712499
3451,flim-flam,v,0.31712,0.31712
3452,flimsy,a,0.364775936,0.364775936
3453,flinch,v,0.95136,0.95136
3454,fling,v,0.31712,0.31712
3455,flip,n,0.31712,0.1307475455
3457,flip-flop,v,-0.028367421,-0.028367421
3458,flip_out,v,-0.028367421,-0.028367421
3459,flip_over,v,-0.028367421,-0.028367421
3460,flirt,v,2.48832,2.48832
3461,flirt_with,v,-0.31712,-0.31712
3462,flitter,v,0.150930084,0.150930084
3463,floater,n,0.63424,0.63424
3464,flog,v,0.31712,0.31712
3465,floor,v,-5.46496,-5.46496
3466,floozie,n,0.375532032,0.375532032
3467,floozy,n,0.014197146,0.014197146
3468,flop,v,0.31712,0.31712
3469,flounder,v,-2.48832,-2.48832
3470,flourish,v,-0.31712,-0.31712
3471,flout,v,0.63424,0.63424
3473,flub,v,2.0207744,1.1689472
3474,fluff,v,0.30340352,0.30340352
3475,flummox,v,1.5856,1.5856
3476,flunk,v,0.751064064,0.751064064
3477,flurry,v,0.31712,0.31712
3478,flush,v,0.31712,0.31712
3479,flush_it,v,0.028394291,0.028394291
3480,flutter,n,0.697253376,0.697253376
3481,fluttering,n,-0.654661939,-0.654661939
3482,fly_high,v,-0.63424,-0.63424
3483,fob,v,0.31712,0.31712
3484,foe,n,-6.414002688,-6.414002688
3485,foeman,n,1.672644506,1.672644506
3486,fogginess,n,-0.31712,-0.31712
3487,foible,n,-2.48832,-2.48832
3488,foil,v,1.26848,1.26848
3489,foiling,n,0.31712,0.31712
3490,folderal,n,0.31712,0.31712
3491,folderol,n,0.31712,0.31712
3492,folie,n,0.31712,0.31712
3493,follies,n,1.5334528,1.5334528
3494,followers,n,0.14311424,0.14311424
3495,following,n,0.232417792,0.232417792
3496,folly,n,1.3344768,1.3344768
3497,foment,v,0.31712,0.31712
3498,fomenter,n,0.31712,0.31712
3499,fond,a,-0.31712,-0.31712
3500,fond_regard,n,-0.31712,-0.31712
3501,fondle,v,-0.31712,-0.31712
3502,fondness,n,6.95328,6.95328
3503,fool,n,-5.46496,-5.46496
3504,foolery,n,-0.88621056,-0.88621056
3505,foolhardiness,n,0.31712,0.31712
3506,foolish,a,0.31712,0.31712
3507,foolishness,n,-6.02283264,-6.02283264
3508,foot,v,0.232417792,0.232417792
3509,foot_up,v,-0.218220646,-0.218220646
3510,footle,v,0.31712,0.31712
3511,footslog,v,0.63424,0.63424
3512,foray_into,v,0.31712,0.31712
3513,forbear,v,0.31712,0.31712
3514,forbearance,n,-0.31712,-0.31712
3515,forbid,v,0.735026613,0.735026613
3516,forbiddance,n,0.464835584,0.464835584
3517,forbidding,n,-0.436441293,-0.436441293
3518,force,v,-8.4416,-8.4416
3519,force_back,v,0.63424,0.63424
3520,force_out,v,0.95136,0.95136
3521,forcemeat,n,0.31712,0.31712
3522,forebode,v,-0.364775936,-0.364775936
3523,foreclose,v,-0.944390367,-0.944390367
3524,forefend,v,0.751064064,0.751064064
3525,forego,v,0.529065472,0.529065472
3526,foreground,v,-0.31712,-0.31712
3527,foreigner,n,0.63424,0.63424
3528,foremost,r,2.24741673,2.24741673
3529,forepart,n,0.31712,0.31712
3530,foreplay,n,-0.31712,-0.31712
3531,foreshadow,v,-0.047655936,-0.047655936
3532,foreshorten,v,0.31712,0.31712
3533,foresight,n,2.195678336,2.195678336
3534,foresightedness,n,-0.558990244,-0.558990244
3535,foresightfulness,n,-0.125110739,-0.125110739
3536,forestall,v,-0.148678229,-0.148678229
3537,foreswear,v,0.152341914,0.152341914
3538,foretell,v,0.026569318,0.026569318
3539,forethought,n,-0.63424,-0.63424
3540,forfeit,v,-2.104553882,-2.104553882
3541,forfend,v,0.028394291,0.028394291
3542,forget_me_drug,n,0.31712,0.31712
3543,forgetfulness,n,-2.48832,-2.48832
3544,forgive,v,2.48832,2.48832
3545,forgiveness,n,3.97664,3.97664
3546,forgivingness,n,-0.31712,-0.31712
3547,forgo,v,-0.248636109,-0.248636109
3548,forgoing,n,0.31712,0.31712
3549,forlornness,n,0.63424,0.63424
3550,form_bubbles,v,-0.375532032,-0.375532032
3551,formal,n,-0.31712,-0.31712
3552,formalities,n,-0.560535213,-0.560535213
3553,formality,n,2.100730711,2.100730711
3554,formalness,n,-0.440264995,-0.440264995
3555,fornication,n,0.31712,0.31712
3556,forsake,v,-5.46496,-5.46496
3557,forsaking,n,0.63424,0.63424
3558,forswearing,n,0.31712,0.31712
3559,fort,v,-0.3336192,-0.3336192
3560,fort_up,v,0.22155264,0.22155264
3561,forthright,r,-0.375532032,-0.375532032
3562,forthrightly,r,-0.014197146,-0.014197146
3563,forthrightness,n,-0.31712,-0.31712
3564,fortify,v,2.25570816,2.25570816
3565,fortitude,n,2.48832,2.48832
3566,fortuitously,r,-0.375532032,-0.375532032
3567,fortuity,n,0.31712,0.31712
3568,fortunate,a,-0.31712,-0.31712
3569,fortunately,r,-0.014197146,-0.014197146
3570,forward,a,3.752728064,3.752728064
3571,forward-moving,a,-0.673997517,-0.673997517
3572,forward_motion,n,-0.95136,-0.95136
3573,foster,v,3.97664,3.97664
3574,foul,v,1.5856,1.5856
3575,foul-up,n,0.31712,0.31712
3576,foul_up,v,2.329126015,2.329126015
3577,foulness,n,0.31712,0.31712
3578,founder,v,-5.46496,-5.46496
3579,foursquare,r,-0.31712,-0.31712
3580,fox,v,0.983481856,0.983481856
3581,fracas,n,0.31712,0.31712
3582,fraction,v,0.31712,0.31712
3584,fracture,v,-3.97664,-1.82976
3585,fragile,a,-0.026569318,-0.026569318
3586,fragility,n,-0.183756653,-0.183756653
3587,fragrance,n,-0.607949824,-0.607949824
3588,fragrancy,n,0.204023501,0.204023501
3589,frail,a,-0.05187326,-0.05187326
3590,frangibility,n,0.236097592,0.236097592
3591,frangibleness,n,0.037169557,0.037169557
3592,frankness,n,-0.31712,-0.31712
3593,frantically,r,-2.48832,-2.48832
3594,fraud,n,-2.239183872,-2.239183872
3595,fraudulence,n,0.823972966,0.823972966
3597,fray,v,0.6287232,0.4729216
3598,frazzle,v,-0.20615424,-0.20615424
3599,freak,n,-5.46496,-5.46496
3602,free,v,6.95328,3.04149333333
3603,free_grace,n,-0.31712,-0.31712
3604,free_pardon,n,-0.63424,-0.63424
3605,free_will,n,-0.31712,-0.31712
3606,freedom,n,2.48832,2.48832
3607,freedom_fighter,n,0.31712,0.31712
3608,freehand,a,-0.14311424,-0.14311424
3609,freehanded,a,-0.232417792,-0.232417792
3610,freeze_off,v,0.31712,0.31712
3611,frenzy,n,1.26848,1.26848
3612,frequenter,n,-0.31712,-0.31712
3614,fresh,r,2.330637312,0.848198656
3615,freshen,v,-0.14311424,-0.14311424
3616,freshen_up,v,-0.232417792,-0.232417792
3617,freshly,r,-0.499323494,-0.499323494
3618,freshness,n,0.31712,0.31712
3619,fret,v,-6.51810816,-6.51810816
3620,friend,n,9.92992,9.92992
3621,friendly_relationship,n,-0.416102912,-0.416102912
3622,friendship,n,2.24741673,2.24741673
3623,fright,v,0.416102912,0.416102912
3624,frighten,v,-2.24741673,-2.24741673
3625,frigid,a,0.19080777,0.19080777
3626,frigidity,n,0.751064064,0.751064064
3627,frigidness,n,0.028394291,0.028394291
3628,frill,n,0.31712,0.31712
3629,frisk,v,-0.416102912,-0.416102912
3630,frisson,n,-0.63424,-0.63424
3631,frivolity,n,0.232417792,0.232417792
3632,frivolousness,n,-0.218220646,-0.218220646
3633,frolic,v,2.24741673,2.24741673
3634,front,n,-3.364580864,-3.364580864
3635,front_end,n,0.677567181,0.677567181
3636,front_line,n,0.677567181,0.677567181
3637,front_man,n,0.677567181,0.677567181
3638,frosty,a,-0.231602759,-0.231602759
3639,froth,v,-0.014197146,-0.014197146
3640,frown,n,-2.48832,-2.48832
3642,frozen,a,-0.002119916,-0.002119916
3643,fruition,n,2.48832,2.48832
3644,frustrate,v,-8.4416,-8.4416
3645,frustration,n,-3.97664,-3.97664
3646,fuck_up,v,0.521294745,0.521294745
3647,fuckhead,n,0.31712,0.31712
3648,fuckup,n,0.232417792,0.232417792
3649,fuddle,n,0.31712,0.0636468225
3651,fudge,v,1.26848,1.26848
3652,fudge_factor,n,-0.31712,-0.31712
3653,fugitive,n,-3.752728064,-3.752728064
3654,fugitive_from_justice,n,0.673997517,0.673997517
3655,fulfil,v,-0.832205824,-0.832205824
3656,fulfill,v,3.494833459,3.494833459
3657,fulfillment,n,2.330637312,2.330637312
3658,fulfilment,n,-0.499323494,-0.499323494
3659,full-bodied,a,-0.31712,-0.31712
3660,full_complement,n,-0.31712,-0.31712
3661,fullness,n,3.97664,3.97664
3662,fully,r,-0.31712,-0.31712
3663,fumble,v,-6.408307527,-6.408307527
3664,fumbler,n,-0.218220646,-0.218220646
3665,fun,n,3.97664,3.97664
3666,fundament,n,0.31712,0.31712
3667,funding,n,-0.63424,-0.63424
3668,funfair,n,-0.31712,-0.31712
3669,funk,v,0.95136,0.95136
3670,funniness,n,-0.31712,-0.31712
3671,furbish_up,v,-0.95136,-0.95136
3672,furious,a,0.31712,0.31712
3673,furiousness,n,1.705575936,1.705575936
3674,furor,n,0.751064064,0.751064064
3675,furore,n,0.028394291,0.028394291
3676,furrow,n,0.31712,0.31712
3678,furtherance,n,-0.31712,-0.31712
3679,fury,n,-11.85270395,-11.85270395
3681,fuss,v,-3.97664,-1.51264
3682,fuss-budget,n,0.375532032,0.375532032
3683,fusspot,n,0.014197146,0.014197146
3684,futility,n,-2.48832,-2.48832
3685,fuzziness,n,-0.31712,-0.31712
3686,gadfly,n,0.31712,0.31712
3688,gag,v,1.26848,0.31712
3689,gaga,a,0.31712,0.31712
3690,gage,n,0.63424,0.63424
3691,gaiety,n,3.97664,3.97664
3692,gaily,r,2.48832,2.48832
3694,gain,v,10.23380209,7.849381045
3695,gain_ground,v,-1.948732257,-1.948732257
3696,gainsay,v,0.63424,0.63424
3697,gall,n,-5.46496,-2.41536
3699,gallantry,n,6.95328,6.95328
3700,galvanise,v,0.375532032,0.375532032
3701,galvanize,v,0.014197146,0.014197146
3703,gamble,v,-3.97664,-3.23248
3704,gambol,v,-0.31712,-0.31712
3705,gangrene,v,0.31712,0.31712
3707,gaol,v,0.95136,0.63424
3708,gap,n,0.63424,0.47568
3710,garbage_disposal,n,0.31712,0.31712
3711,garbage_dump,n,0.31712,0.31712
3712,garble,v,0.63424,0.63424
3713,garboil,n,0.31712,0.31712
3714,garnish,v,2.330637312,2.330637312
3715,garnishee,v,-0.499323494,-0.499323494
3716,gas_pedal,n,0.31712,0.31712
3717,gasconade,v,0.95136,0.95136
3718,gash,n,-2.48832,-1.0856
3720,gaud,n,-0.31712,-0.31712
3721,gaudery,n,-0.31712,-0.31712
3722,gayly,r,-0.31712,-0.31712
3723,geld,v,0.31712,0.31712
3724,gem,n,-0.232417792,-0.232417792
3725,gemstone,n,0.218220646,0.218220646
3726,generalise,v,-0.31712,-0.31712
3727,generate,v,3.97664,3.97664
3728,generosity,n,2.330637312,2.330637312
3729,generousness,n,-0.499323494,-0.499323494
3730,genial,a,-0.31712,-0.31712
3731,geniality,n,-0.63424,-0.63424
3732,genius,n,6.95328,6.95328
3733,gentle,v,-0.31712,-0.31712
3734,gentleness,n,-0.31712,-0.31712
3735,gentry,n,-0.31712,-0.31712
3736,genuflect,v,0.31712,0.31712
3737,genuine,a,-0.63424,-0.63424
3738,genuineness,n,-0.63424,-0.63424
3739,geological_fault,n,0.31712,0.31712
3740,geometrical_irregularity,n,0.31712,0.31712
3741,germ,n,-2.48832,-2.48832
3742,get-go,n,-0.63424,-0.63424
3743,get_about,v,0.14311424,0.14311424
3744,get_ahead,v,-0.8536076,-0.8536076
3745,get_along,v,-0.464835584,-0.464835584
3746,get_along_with,v,0.436441293,0.436441293
3747,get_around,v,0.232417792,0.232417792
3748,get_at,v,0.63424,0.63424
3749,get_away,v,0.28622848,0.28622848
3750,get_behind,v,0.31712,0.31712
3751,get_by,v,0.464835584,0.464835584
3752,get_down,v,0.698006016,0.698006016
3753,get_hitched_with,v,-0.375532032,-0.375532032
3754,get_hold_of,v,-0.14311424,-0.14311424
3755,get_in,v,0.14311424,0.14311424
3756,get_in_touch,v,-0.31712,-0.31712
3757,get_into,v,0.232417792,0.232417792
3758,get_it_on,v,0.375532032,0.375532032
3759,get_laid,v,0.014197146,0.014197146
3760,get_married,v,-0.014197146,-0.014197146
3761,get_off,v,0.207817011,0.207817011
3762,get_on,v,-0.578744996,-0.578744996
3763,get_on_with,v,0.617854988,0.617854988
3764,get_out,v,0.516157379,0.516157379
3765,get_over,v,-0.520069632,-0.520069632
3766,get_rid_of,v,0.95136,0.95136
3767,get_the_best,v,-0.31712,-0.31712
3768,get_the_picture,v,-0.63424,-0.63424
3769,get_through,v,-0.232417792,-0.232417792
3770,get_to,v,0.31712,0.31712
3771,get_together,v,-0.63424,-0.63424
3772,get_well,v,0.241368781,0.241368781
3773,get_worse,v,0.502398198,0.502398198
3774,gewgaw,n,-0.31712,-0.31712
3775,ghetto,n,-2.48832,-2.48832
3776,ghost,v,0.232417792,0.232417792
3777,ghostwrite,v,-0.218220646,-0.218220646
3778,gibbosity,n,-0.375532032,-0.375532032
3779,gibbousness,n,-0.014197146,-0.014197146
3780,gibe,v,0.63424,0.63424
3781,gift,n,3.97664,1.6712
3783,gild,n,0.31712,0.31712
3784,gimcrack,n,0.375532032,0.375532032
3785,gimcrackery,n,0.014197146,0.014197146
3786,gimmick,n,0.183756653,0.183756653
3787,gimp,v,0.31712,0.31712
3788,gird,v,-0.232417792,-0.232417792
3789,girdle,v,0.218220646,0.218220646
3790,gismo,n,-0.236097592,-0.236097592
3791,gist,n,0.31712,0.31712
3792,git,n,0.63424,0.63424
