,Word,Tag,Score
66995,drag_one's_feet,v,0.375532032
66996,drag_one's_heels,v,0.014197146
66997,drag_out,v,0.114522265
67053,dramatise,v,-0.375532032
67056,dramatize,v,-0.014197146
67076,draw_a_bead_on,v,-0.31712
67077,draw_a_blank,v,0.31712
67081,draw_back,v,0.95136
67082,draw_close,v,-0.607949824
67083,draw_in,v,-0.31712
67084,draw_near,v,0.204023501
67089,draw_rein,v,-0.31712
67102,drawing_card,n,-0.31712
67128,dread,n,0.31712
67129,dread,v,-3.97664
67157,dredge,v,0.514596088
67173,dress_circle,n,0.31712
67175,dress_down,v,0.697253376
67186,dress_up,v,0.654661939
67203,dressing_table,n,0.31712
67211,dribble,v,0.31712
67259,drink_down,v,0.450638438
67299,drive,v,-8.4416
67304,drive_away,v,0.223454774
67305,drive_back,v,0.63424
67307,drive_in,v,0.31712
67310,drive_off,v,-0.052340939
67311,drive_out,v,-0.273267149
67343,drollery,n,-0.31712
67358,droop,v,-5.46496
67365,drop,v,-10.0199593
67371,drop-off,n,0.31712
67377,drop_away,v,0.56964096
67378,drop_back,v,0.375532032
67379,drop_behind,v,0.014197146
67382,drop_by_the_wayside,v,0.375532032
67385,drop_dead,v,1.5856
67386,drop_down,v,1.523570995
67394,drop_off,v,1.691570995
67397,drop_out,v,0.014197146
67401,drop_the_ball,v,0.31712
67421,dross,n,0.31712
67422,drought,n,-2.330637312
67423,drouth,n,0.499323494
67427,drown,v,-2.48832
67431,drowse_off,v,-1.021883351
67433,drowsiness,n,-2.48832
67436,drub,v,0.31712
67438,drudge,n,0.31712
67439,drudge,v,0.31712
67473,drum,v,0.63424
67479,drum_out,v,0.63424
67497,drunk,n,-5.719760384
67499,drunkard,n,-6.663712461
67510,druthers,n,-0.31712
67511,dry,a,0.31712
67592,dubiety,n,0.375532032
67595,dubiousness,n,0.014197146
67604,duck,v,0.63424
67628,ducky,n,-0.31712
67642,dud,n,0.31712
67647,duds,n,0.06208
67652,due_date,n,-0.31712
67682,dulcet,a,-0.31712
67684,dulcify,v,-0.375532032
67687,dulcorate,v,-0.014197146
67694,dullness,n,0.31712
67702,dumbass,n,0.465825203
67703,dumbbell,n,0.375532032
67704,dumbfound,v,1.5856
67718,dummy,n,0.014197146
67722,dump,n,-2.330637312
67723,dump,v,-3.97664
67732,dumps,n,0.673601126
67733,dumpsite,n,0.499323494
67737,dun,v,0.63424
67740,dunce,n,-2.102513295
67746,dunderhead,n,0.125110739
67754,dungeon,n,-2.48832
67777,dupery,n,0.31712
67797,durability,n,2.48832
67819,duskiness,n,0.31712
67829,dust-covered,a,0.14311424
67854,dustup,n,0.31712
67855,dusty,a,0.232417792
67864,duty,n,-2.48832
67872,dwarf,v,0.31712
67919,dwelling_house,n,-0.31712
67920,dwindle,v,-2.195678336
67921,dwindle_away,v,0.558990244
67922,dwindle_down,v,0.125110739
67949,dying,n,0.63424
68042,eagerness,n,2.48832
68112,earnestness,n,5.46496
68114,earnings,n,-0.31712
68163,ease,n,9.258184192
68164,ease,v,6.95328
68169,easement,n,-0.518646272
68170,easily,r,-0.740752384
68171,easiness,n,-2.02199255
68172,easing,n,-0.246614938
68228,easy,r,2.072742707
68238,eat_at,v,0.31712
68239,eat_away,v,0.63424
68241,eat_into,v,0.31712
68244,eat_up,v,0.95136
68252,eating_away,n,0.31712
68285,ebullience,n,-0.63424
68288,ebullition,n,0.31712
68296,eccentricity,n,-2.48832
68350,eclat,n,-0.95136
68357,eclipse,v,0.31712
68365,ecological_niche,n,-0.31712
68377,economic_aid,n,-0.31712
68380,economic_crisis,n,0.31712
68401,economise,v,-1.248308736
68404,economize,v,4.742250189
68415,ecstasy,n,3.97664
68478,edginess,n,0.31712
68503,edify,v,-0.31712
68505,edit,v,0.375532032
68506,edit_out,v,0.014197146
68525,education,n,2.330637312
68527,educational_activity,n,-0.499323494
68535,educe,v,0.14311424
68536,edulcorate,v,-0.31712
68550,eff,v,0.31712
68551,efface,v,0.63424
68560,effectiveness,n,4.71984219
68561,effectivity,n,-0.866138849
68563,effects,n,0.31712
68565,effectuality,n,-0.285843871
68567,effectualness,n,-0.164627083
68570,effeminacy,n,-0.375532032
68572,effeminateness,n,-0.014197146
68581,effervesce,v,-0.31712
68588,efficaciousness,n,-0.416102912
68589,efficacy,n,2.24741673
68590,efficiency,n,2.48832
68613,effulgence,n,-0.31712
68616,effusion,n,0.31712
68626,egest,v,0.781916672
68644,egg_on,v,0.31712
68659,eggs,n,-0.31712
68662,eggshell,n,0.31712
68744,ejaculate,v,0.31712
68748,eject,v,1.26848
68749,ejection,n,0.31712
68756,elaborate,v,2.48832
68759,elaborateness,n,-0.507556352
68760,elaboration,n,3.669507482
68764,elan,n,-0.31712
68765,elan_vital,n,-0.31712
68793,elate,v,-0.31712
68799,elation,n,-0.31712
68803,elbow_grease,n,-0.31712
68849,electric_arc,n,0.375532032
68868,electric_discharge,n,0.014197146
68892,electric_pig,n,0.31712
68903,electric_shock,n,0.31712
68935,electrical_shock,n,0.31712
69094,elegance,n,2.48832
69151,elevation,n,-0.63424
69172,elicit,v,0.232417792
69178,eliminate,v,-7.935779738
69179,elimination,n,-3.97664
69183,elision,n,0.31712
69230,elucidate,v,-0.95136
69233,elude,v,0.63424
69247,emaciate,v,0.31712
69254,emancipate,v,-0.31712
69277,embarrass,v,-6.95328
69281,embarrassment,n,-2.48832
69289,embellish,v,6.596909568
69305,embolden,v,-0.31712
69313,emboss,v,0.31712
69315,embossment,n,-0.31712
69318,embrace,n,2.195678336
69319,embrace,v,5.46496
69320,embracement,n,-0.558990244
69321,embracing,n,-0.125110739
69322,embrangle,v,0.31712
69325,embrocate,v,-0.31712
69327,embroider,v,-1.023345562
69335,embroil,v,0.31712
69366,emergency,n,-3.752728064
69367,emergency_brake,n,0.673997517
69385,emesis,n,0.31712
69387,emetic,n,0.31712
69394,eminence,n,3.97664
69403,emission,n,0.31712
69428,emotionlessness,n,0.31712
69435,empathise,v,-0.751064064
69436,empathize,v,-0.028394291
69437,empathy,n,2.48832
69488,empower,v,3.97664
69490,empowerment,n,2.48832
69492,emptiness,n,0.95136
69496,empty,v,-5.46496
69530,enable,v,2.48832
69543,enamor,v,-0.538810516
69546,enamour,v,-0.204084384
69580,enchant,v,3.450150589
69586,enchantment,n,5.46496
69617,encourage,v,6.95328
69619,encouragement,n,3.97664
69623,encroach,v,-2.48832
69624,encroach_upon,v,0.31712
69627,encroachment,n,-5.46496
69634,encumber,v,0.31712
69636,encumbrance,n,0.95136
69660,end_of_the_world,n,0.63424
69670,endanger,v,-6.95328
69673,endangerment,n,0.95136
69676,endear,v,2.48832
69697,endless,a,-0.026935706
69747,endorse,v,3.97664
69768,endow,v,3.661274624
69778,endue,v,-0.998646989
69780,endurance,n,3.97664
69786,enduringness,n,-0.31712
69790,enemy,n,-5.46496
69794,energise,v,-1.248308736
69797,energize,v,4.742250189
69809,enervate,v,0.31712
69825,enforce,v,-3.97664
69840,engender,v,-0.31712
69843,engine_block,n,0.31712
69849,engineer,v,-0.31712
69865,engross,v,0.416102912
69868,engrossment,n,-0.31712
69869,engulf,v,-2.24741673
69870,enhance,v,2.48832
69872,enhancement,n,2.48832
69875,enigma,n,0.31712
69884,enjoin,v,0.31712
69885,enjoining,n,0.375532032
69886,enjoinment,n,0.014197146
69887,enjoy,v,8.4416
69892,enjoyment,n,2.48832
69894,enkindle,v,0.63424
69900,enlargement,n,-0.31712
69902,enlighten,v,3.97664
69906,enlightenment,n,2.48832
69915,enliven,v,-0.63424
69919,enmesh,v,-0.375532032
69921,enmity,n,0.63424
69923,ennoble,v,-0.31712
69926,ennui,n,0.31712
69935,enormousness,n,-0.63424
69946,enrage,v,-2.48832
69949,enrapture,v,-0.76592061
69951,enrich,v,2.48832
69952,enrichment,n,2.48832
69960,ensemble,n,2.48832
69969,enslave,v,-2.48832
69971,ensnare,v,0.375532032
69972,ensnarl,v,-0.014197146
69977,ensure,v,5.46496
69982,entangle,v,-3.97664
69984,entanglement,n,-2.48832
70021,entertain,v,3.97664
70026,entertainment,n,3.97664
70031,enthral,v,0.025285636
70032,enthrall,v,0.179020991
70036,enthrallment,n,-0.95136
70042,enthusiasm,n,3.97664
70047,enticement,n,0.31712
70061,entomb,v,0.31712
70082,entrance,v,-0.31712
70090,entranceway,n,-0.079396241
70093,entrap,v,0.014197146
70095,entreat,v,-2.48832
70099,entree,n,-0.367513307
70101,entrench,v,0.31712
70111,entrust,v,5.46496
70114,entryway,n,0.472195184
70135,enviousness,n,0.416102912
70146,envision,v,2.48832
70152,envy,n,-2.24741673
70167,eonian,a,-0.158658478
70242,epidemic,n,-2.48832
70349,epithet,n,-2.48832
70393,equality,n,3.752728064
70400,equanimity,n,-0.95136
70445,equipment_casualty,n,0.31712
70454,equitable,a,-0.31712
70457,equity,n,3.97664
70459,equivalence,n,-0.673997517
70467,equivocalness,n,0.31712
70469,equivocation,n,0.31712
70473,eradicate,v,-9.92992
70478,erase,v,-2.48832
70524,erode,v,-3.97664
70526,eroding,n,0.507556352
70532,erosion,n,-3.669507482
70542,err,v,-5.46496
70553,erroneous_belief,n,0.591096832
70555,erroneousness,n,0.591096832
70556,error,n,-4.740675379
70566,eructation,n,0.28622848
70571,erupt,v,0.31712
70572,eruption,n,0.464835584
70637,eschaton,n,0.31712
70640,eschew,v,0.31712
70642,escort,n,-0.31712
70672,espousal,n,-0.63424
70673,espouse,v,-0.63424
70678,esprit_de_corps,n,-0.31712
70680,espy,v,-0.31712
70688,essential,n,2.48832
70699,establish,v,5.46496
70713,esteem,n,5.46496
70714,esteem,v,-0.63424
70776,eternal,a,-0.029685817
70815,ethical_motive,n,-0.832205824
70820,ethics,n,3.494833459
70878,etiquette,n,2.48832
70893,eubstance,n,-0.31712
70974,evade,v,-3.97664
70999,evasion,n,-2.48832
71006,even,a,2.48832
71008,even,r,2.48832
71009,even,v,-2.512397058
71019,even_off,v,-0.734404737
71020,even_out,v,0.379581613
71023,even_up,v,-0.095269191
71026,evenhandedly,r,-0.31712
71073,everlasting,a,-0.187352704
71099,evict,v,-2.48832
71109,evil,n,-5.083365376
71117,evilness,n,1.173321011
71159,exacerbate,v,1.339762176
71161,exacerbation,n,0.31712
71162,exact,a,2.48832
71165,exacting,a,0.232417792
71168,exactly,r,-0.31712
71173,exaggeration,n,-2.48832
71174,exalt,v,6.596909568
71175,exaltation,n,-0.63424
71193,exasperate,v,-6.164340941
71197,exasperation,n,-3.97664
71207,exceedingly,r,-0.31712
71208,excel,v,3.97664
71210,excellence,n,2.330637312
71211,excellency,n,-0.499323494
71215,except,v,1.015112704
71224,excess,n,-2.330637312
71226,excessively,r,0.31712
71227,excessiveness,n,0.499323494
71243,excision,n,0.6764544
71244,excitability,n,0.375532032
71247,excitableness,n,0.014197146
71250,excitation,n,-0.324649472
71253,excite,v,3.97664
71256,excitement,n,0.825325978
71265,exclude,v,-6.339014963
71266,exclusion,n,-5.6088576
71278,excommunicate,v,0.63424
71279,excommunication,n,-6.23960064
71280,excoriate,v,0.31712
71282,excrement,n,-0.00824037
71283,excrescence,n,-0.31712
71285,excreta,n,-0.035404995
71286,excrete,v,0.31712
71287,excreting,n,0.352515393
71288,excretion,n,-0.051112235
71291,excretory_product,n,-0.053915576
71292,excruciate,v,0.31712
71295,excruciation,n,0.31712
71298,exculpation,n,0.31712
71313,execrate,v,0.31712
71314,execration,n,0.63424
71318,execute,v,-0.31168
71354,exempt,v,-0.63424
71355,exemption,n,-0.31712
71369,exertion,n,2.48832
71376,exhaust,v,-13.92302643
71402,exhilarate,v,-1.023345562
71405,exhilaration,n,3.97664
71406,exhort,v,-0.63424
71413,exigent,a,-0.218220646
71417,exile,v,-2.330637312
71421,existent,a,-0.232417792
71432,existing,a,0.218220646
71433,exit,n,0.31712
71434,exit,v,-8.4416
71513,expatiate,v,-0.382960305
71516,expatriate,v,0.499323494
71542,expel,v,-14.50763172
71543,expelling,n,0.31712
71549,expense,n,-2.48832
71556,experience,n,2.48832
71576,expert,n,2.48832
71583,expiation,n,-0.31712
71590,expiry,n,0.31712
71597,expletive,n,0.31712
71607,explode,v,-2.48832
71612,exploit,v,-2.48832
71626,explosion,n,-2.48832
71659,expose,v,-5.46496
71660,exposed,a,-0.31712
71661,exposit,v,0.012642818
71667,expostulation,n,0.31712
71671,expound,v,0.089510496
71714,exquisitely,r,-0.31712
71769,exterminate,v,-4.991911936
71771,extermination,n,-3.743232
71806,extinction,n,0.56543488
71808,extinguish,v,-5.46496
71812,extinguishing,n,-0.305040896
71814,extirpate,v,1.497970483
71816,extol,v,5.46496
71818,extolment,n,-0.31712
71869,extraterrestrial,n,0.375532032
71870,extraterrestrial_being,n,0.014197146
71875,extravagance,n,2.330637312
71876,extravagancy,n,-0.499323494
71893,extremely,r,-0.31712
71918,extrusion,n,-0.31712
71920,exuberance,n,3.97664
71923,exuberate,v,-1.248308736
71928,exult,v,4.742250189
71931,exultation,n,2.48832
72019,fable,n,0.507556352
72022,fabricate,v,-2.48832
72023,fabricated,a,-0.089258943
72024,fabrication,n,-3.669507482
72035,face-off,n,0.31712
72059,face_up,v,0.31712
72089,facilitate,v,3.97664
72146,factual,a,-0.31712
72154,fad,n,0.63424
72178,fag,v,0.983481856
72180,fag_out,v,-0.189826355
72192,fail,v,-8.4416
72198,failure,n,-6.95328
72201,faineance,n,0.31712
72205,faint,v,-0.31712
72212,fair,n,2.48832
72213,fair,r,2.147730432
72219,fair-mindedness,n,-1.015112704
72237,fairly,r,-1.148622438
72238,fairness,n,6.339014963
72261,faith,n,2.48832
72267,faithfulness,n,3.97664
72269,faithlessly,r,0.416102912
72271,fake,a,0.023330786
72272,fake,n,0.375532032
72273,fake,v,1.180406784
72276,faker,n,0.014197146
72294,falderol,n,0.31712
72302,fall_apart,v,0.95136
72305,fall_away,v,0.14311424
72306,fall_back,v,2.199381504
72307,fall_behind,v,-0.597873357
72308,fall_by_the_wayside,v,0.31712
72313,fall_flat,v,0.375532032
72316,fall_guy,n,0.63424
72317,fall_in,v,0.95136
72322,fall_off,v,0.232417792
72329,fall_through,v,0.014197146
72331,fall_upon,v,-0.31712
72335,fallacy,n,-2.330637312
72336,fallal,n,-0.31712
72346,falling_out,n,0.31712
72348,fallout,n,-2.48832
72353,falls,n,0.63424
72354,FALSE,a,0.087261622
72355,FALSE,r,-2.24741673
72362,false_belief,n,0.499323494
72425,falsehood,n,-3.97664
72427,falseness,n,0.28622848
72432,falsification,n,0.232417792
72434,falsify,v,0.725647667
72435,falsifying,n,-0.218220646
72436,falsity,n,0.464835584
72438,falter,v,-3.97664
72443,fame,n,5.46496
72448,familiar,n,-0.464835584
72449,familiar_spirit,n,0.436441293
72451,familiarise,v,-0.832205824
72454,familiarity,n,8.4416
72456,familiarize,v,3.494833459
73653,famine,n,-5.46496
73654,famish,v,0.31712
73656,famishment,n,0.31712
73659,famous_person,n,-0.31712
73681,fanatic,n,-3.97664
73686,fancied,a,-0.038853612
73690,fancify,v,-0.63424
73692,fancy,n,-0.740752384
73693,fancy,v,-0.31712
73714,fanny,n,0.31712
73725,fantastic,a,0.232417792
73726,fantastical,a,-0.218220646
73728,fantasy,n,2.072742707
73753,farce,n,-2.330637312
73755,farce_comedy,n,0.499323494
73809,farsightedness,n,-0.31712
73831,fascination,n,5.46496
73870,fast_one,n,0.31712
73874,fastball,n,0.31712
73878,fastener,n,-0.14311424
73879,fastening,n,-0.232417792
73889,fat,a,-0.274546688
73891,fat,v,-0.061398738
73905,fatal_accident,n,0.31712
73915,fate,v,0.31712
73922,father,v,-0.31712
73938,fatigue,n,-3.752728064
73939,fatigue,v,0.63424
73941,fatigue_duty,n,0.673997517
73945,fatigues,n,0.638149489
73950,fatten,v,0.009726048
73951,fatten_out,v,0.03779539
73952,fatten_up,v,0.042646771
73958,fatty,a,0.260509082
73964,fatuity,n,0.375532032
73967,fatuousness,n,0.014197146
73976,fault,n,-8.01900032
73977,fault,v,0.31712
73984,faulting,n,1.198019584
73988,faulty,a,0.31712
73990,fauna,n,0.31712
73994,faux,a,-0.180958961
73999,favor,n,2.48832
74000,favor,v,2.330637312
74002,favorable_position,n,-0.375532032
74003,favorable_reception,n,-0.375532032
74004,favorableness,n,-0.751064064
74008,favorite,n,-0.375532032
74011,favour,n,-0.31712
74012,favour,v,-0.499323494
74014,favourable_position,n,-0.014197146
74015,favourable_reception,n,-0.014197146
74016,favourableness,n,-0.028394291
74019,favourite,n,-0.014197146
74023,fawn,v,0.63424
74032,faze,v,0.31712
74035,fealty,n,-0.31712
74036,fear,n,-0.021166993
74037,fear,v,-1.0
74040,fearfulness,n,0.371799293
74043,fearlessness,n,-0.144875792
74050,feast,n,2.48832
74051,feast,v,2.48832
74090,febricity,n,0.375532032
74093,febrility,n,0.014197146
74106,fecund,a,-0.052979712
74114,federal_agency,n,-0.31712
74147,feebleminded,a,0.31712
74183,feign,v,-3.97664
74185,feigning,n,0.31712
74189,feint,v,-2.48832
74194,felicitate,v,-0.31712
74195,felicitation,n,-0.31712
74198,felicitousness,n,-0.14311424
74199,felicity,n,-0.232417792
74208,fellate,v,0.31712
74215,fellow_feeling,n,-0.31712
74217,fellow_traveler,n,-0.375532032
74218,fellow_traveller,n,-0.014197146
74219,fellow_worker,n,-0.31712
74220,fellowship,n,5.46496
74223,felon,n,0.95136
74306,fend,v,-0.31712
74307,fend_for,v,-0.63424
74308,fend_off,v,0.63424
74339,ferment,n,0.751064064
74340,ferment,v,0.31712
74342,fermentation,n,0.028394291
74362,ferociousness,n,0.31712
74363,ferocity,n,-5.46496
74389,fertile,a,-0.010742272
74395,fertility,n,-0.232417792
74397,fertility_rate,n,0.218220646
74407,fervency,n,-0.711023329
74412,fervidness,n,-0.198909871
74413,fervor,n,3.191581817
74414,fervour,n,-0.305907392
74426,festival,n,2.239183872
74428,festivity,n,3.97664
74445,fete,n,-0.823972966
74446,fete,v,-0.31712
74481,feud,n,-2.48832
74493,fever,n,-2.330637312
74501,feverishness,n,0.499323494
74514,fiasco,n,-2.48832
74584,fictional,a,-0.011192249
74587,fictionalisation,n,0.375532032
74589,fictionalization,n,0.014197146
74591,fictitious,a,-0.11382469
74596,fictive,a,-0.036323241
74598,fiddle,v,0.63424
74609,fidelity,n,3.97664
74610,fidget,n,0.375532032
74611,fidget,v,-2.48832
74612,fidgetiness,n,0.014197146
74677,field_of_battle,n,0.375532032
74680,field_of_honor,n,0.014197146
74724,fiend,n,-8.4416
74729,fierceness,n,0.95136
74734,fiesta,n,-0.31712
74758,fifty-fifty,a,-0.31712
74780,fight,n,-6.505456128
74781,fight,v,-7.669634671
74782,fight_back,v,1.223591659
74783,fight_down,v,0.607819636
74784,fight_off,v,0.63424
74785,fighter,n,-0.212604928
74786,fighter_aircraft,n,0.232941978
74789,fighting,n,1.347995034
74812,figurehead,n,0.31712
74832,filch,v,0.63424
74874,fill-in,n,-0.31712
74876,fill_in,v,-0.349651849
74877,fill_out,v,0.046364653
74879,fill_up,v,0.31712
74890,fillip,n,-0.31712
74906,film_over,v,0.31712
74921,filter,v,0.382960305
74925,filter_out,v,-0.012642818
74928,filth,n,-3.752728064
74930,filthiness,n,0.673997517
74934,filtrate,v,-0.089510496
74977,financial_aid,n,-0.31712
74980,financial_backing,n,-0.63424
74987,financial_obligation,n,0.31712
74992,financial_support,n,-0.63424
75003,find_fault,v,0.63424
75012,fine,a,2.48832
75013,fine,n,-2.48832
75014,fine,r,2.330637312
75015,fine,v,-2.48832
75026,fine-tune,v,-0.63424
75027,fine_art,n,-0.31712
75028,fine_arts,n,-0.06208
75034,finely,r,-0.499323494
75035,fineness,n,-0.31712
75036,finer,a,-0.497664
75040,finesse,n,-0.31712
75111,fink,v,0.31712
75180,fire_up,v,0.31712
75234,firing,n,0.375532032
75238,firing_off,n,0.014197146
75253,firmly,r,0.31712
75254,firmness,n,6.505456128
75255,firmness_of_purpose,n,-1.347995034
75258,first,n,-0.315556864
75263,first-class_honours_degree,n,0.368695501
75279,first_base,n,0.368695501
75302,first_mate,n,-0.31712
75306,first_of_all,r,-0.375532032
75307,first_off,r,-0.014197146
75328,firstly,r,-0.416102912
75433,fist,n,-2.48832
75447,fit_in,v,-0.63424
75456,fitness,n,2.330637312
75464,fitting,n,-0.63424
75466,fittingness,n,-0.499323494
75496,fix,n,-2.558872678
75501,fixation,n,0.051057132
75503,fixed,a,-0.03502023
75522,fixedness,n,0.149029212
75525,fixing,n,-0.354093953
75527,fixings,n,0.03600028
75528,fixity,n,-0.225221865
75529,fixture,n,0.235989292
75532,fizz,v,-0.31712
75549,flack,n,0.409029377
75550,flack_catcher,n,-0.512620808
75553,flag,v,0.63424
75589,flail,v,0.31712
75590,flair,n,3.97664
75591,flak,n,0.259373248
75592,flak_catcher,n,-0.395366654
75598,flakiness,n,0.31712
75656,flap,v,0.31712
75657,flap_down,v,0.31712
75663,flare,n,-0.232417792
75665,flare-up,n,0.31712
75667,flare_pass,n,0.218220646
75677,flash-frozen,a,-0.03502023
75708,flat,a,0.183756653
75754,flatten,v,0.232417792
75755,flatten_out,v,-0.218220646
75757,flatter,v,2.48832
75760,flattery,n,2.48832
75771,flaunt,v,2.48832
75783,flavorless,a,-0.236097592
75793,flavourless,a,-0.037169557
75798,flaw,n,-5.46496
75803,flawlessness,n,-0.31712
75833,flee,v,-2.48832
75838,fleer,n,0.63424
75856,flesh_out,v,-0.31712
75865,flex,v,0.31712
75881,flick,v,0.260374016
75885,flicker,v,-0.216712499
75911,flim-flam,v,0.31712
